Ship_types;Ship_sizes;Fuel_description;Sailed_time_hours;Sailed_distance_nm;Candidate_pg_criticalturn_starts;Candidate_pg_closetoshore;Candidate_coll_head;Candidate_coll_over;Candidate_coll_cross;Freq_pg_criticalturn;Freq_pg_closetoshore;Freq_dg;Freq_coll_head;Freq_coll_over;Freq_coll_cross;Freq_fou;Freq_fire;Total_freq;Freq_pg_criticalturn_fuelspill;Freq_pg_closetoshore_fuelspill;Freq_dg_fuelspill;Freq_coll_head_fuelspill;Freq_coll_over_fuelspill;Freq_coll_cross_fuelspill;Freq_fou_fuelspill;Freq_fire_fuelspill;Freq_fuelspill_total;Freq_pg_criticalturn_cargospill;Freq_pg_closetoshore_cargospill;Freq_dg_cargospill;Freq_coll_head_cargospill;Freq_coll_over_cargospill;Freq_coll_cross_cargospill;Freq_fou_cargospill;Freq_fire_cargospill;Freq_cargospill_total;Freq_spill_total;Spill_Volume_Fuel_Pg_Closetoshore;Spill_Volume_Fuel_Dg;Spill_Volume_Fuel_Pg_Criticalturn;Spill_Volume_Fuel_Collision_Head;Spill_Volume_Fuel_Collision_Over;Spill_Volume_Fuel_Collision_Cross;Spill_Volume_Fuel_Foundering;Spill_Volume_Fuel_Fire;Spill_Volume_Cargo_Pg_Closetoshore;Spill_Volume_Cargo_Dg;Spill_Volume_Cargo_Pg_Criticalturn;Spill_Volume_Cargo_Collision_Head;Spill_Volume_Cargo_Collision_Over;Spill_Volume_Cargo_Collision_Cross;Spill_Volume_Cargo_Foundering;Spill_Volume_Cargo_Fire;M1Fuel;M2Fuel;M3Fuel;M4Fuel;M5Fuel;M1Cargo;M2Cargo;M3Cargo;M4Cargo;M5Cargo;Freq_pg_criticalturn_fatality;Freq_pg_closetoshore_fatality;Freq_dg_fatality;Freq_coll_head_fatality;Freq_coll_over_fatality;Freq_coll_cross_fatality;Freq_fou_fatality;Freq_fire_fatality;Freq_fatality;Total_number_of_fatalities;Year;Analyseomraade
Refrigerated cargo ships;2. 1000 - 4999 GT;Distillate marine fuels;0.107222222;1.385;0;0;0;0;0;0;0;1.00E+00;0.00E+00;0;0;5.58E-08;1.39E-07;1.95E-07;0;0;0;0;0;0;1.06E-08;3.80E-09;1.44E-08;0;0;0;0;0;0;0;0;0;1.44E-08;0;0;0;0;0;0;4.60E-06;3.19E-07;0;0;0;0;0;0;0;0;4.72E-09;0;0;1.06E-08;0;0;0;0;0;0;0;0;0;0;0;0;1.39E-09;3.80E-10;1.78E-09;9.58E-09;Base;1_1
Refrigerated cargo ships;2. 1000 - 4999 GT;Residual marine fuels ISO F 10-80;3473.588981;22089.17667;3310.666667;223.3333333;260.3333333;70.66666667;31;0.005569752;0.012959505;1.00E+00;0.00E+00;0.001252472;0.001172229;0.000889874;0.002224685;0.025600647;0.000161109;0.000374862;2.99E-05;1.07E-05;2.68E-05;2.50E-05;0.000168355;6.07E-05;0.000857349;0;0;0;0;0;0;0;0;0;0.000857349;0.050832523;0.004049587;0.021846865;0.003741173;0.009376936;0.008776177;0.0733184;0.005091904;0;0;0;0;0;0;0;0;0.001275294;6.25E-05;0;0.000168355;0;0;0;0;0;0;7.67E-07;1.79E-06;1.42E-07;8.54E-07;2.14E-06;2.14E-06;2.22E-05;6.07E-06;3.52E-05;0.000195742;Base;1_1
Refrigerated cargo ships;2. 1000 - 4999 GT;Residual marine fuels, ISO F 80-180;28.83537037;120.3;14.33333333;0;1.666666667;0.333333333;0.666666667;2.38E-05;0;1.00E+00;0.00E+00;5.91E-06;2.52E-05;4.85E-06;1.21E-05;8.22E-05;6.90E-07;0;2.05E-07;6.84E-08;1.26E-07;5.39E-07;9.17E-07;3.30E-07;2.88E-06;0;0;0;0;0;0;0;0;0;2.88E-06;0;2.79E-05;9.35E-05;2.40E-05;4.42E-05;0.000188735;0.0003993;2.77E-05;0;0;0;0;0;0;0;0;3.58E-06;7.33E-07;0;9.17E-07;0;0;0;0;0;0;3.28E-09;0;9.78E-10;5.47E-09;1.01E-08;1.01E-08;1.21E-07;3.30E-08;1.80E-07;1.19E-06;Base;1_1
Refrigerated cargo ships;2. 1000 - 4999 GT;Residual marine fuels, ISO F >180;1539.521204;13126.7;1915;133;157;37.66666667;27;0.003216625;0.007410186;1.00E+00;0.00E+00;0.000667591;0.001020974;0.000528816;0.00132204;0.015000413;9.30E-05;0.000214344;1.54E-05;6.44E-06;1.43E-05;2.18E-05;0.000100046;3.61E-05;0.000501421;0;0;0;0;0;0;0;0;0;0.000501421;0.029065807;0.002089945;0.012616929;0.002256201;0.004998084;0.007643767;0.043570145;0.003025912;0;0;0;0;0;0;0;0;0.000743067;4.25E-05;0;0.000100046;0;0;0;0;0;0;4.43E-07;1.02E-06;7.34E-08;5.15E-07;1.14E-06;1.14E-06;1.32E-05;3.61E-06;2.06E-05;0.0001184;Base;1_1
Refrigerated cargo ships;3. 5000 - 9999 GT;Residual marine fuels ISO F 10-80;0;0;0;0;0;0;0;0;0;1.00E+00;0.00E+00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Base;1_1
Ro-Ro cargo ships;1. < 1000 GT;Distillate marine fuels;724.9822222;506.1133333;316.6666667;7.333333333;3.666666667;0.333333333;0.666666667;0.000531298;0.000467619;1.00E+00;0.00E+00;5.91E-06;2.52E-05;2.04E-05;5.10E-05;0.001268694;1.54E-05;1.35E-05;4.64E-06;1.50E-07;1.26E-07;5.39E-07;3.86E-06;1.39E-06;3.96E-05;0;0;0;0;0;0;0;0;0;3.96E-05;0.000364102;0.000124783;0.000413683;1.05E-05;8.78E-06;3.75E-05;0.000333471;2.32E-05;0;0;0;0;0;0;0;0;3.82E-05;0;0;0;0;0;0;0;0;0;7.32E-08;6.44E-08;2.21E-08;1.20E-08;1.01E-08;1.01E-08;5.10E-07;1.39E-07;7.45E-07;1.46E-06;Base;1_1
Ro-Ro cargo ships;2. 1000 - 4999 GT;Distillate marine fuels;177.9725926;856.6566667;93.66666667;6.333333333;21.66666667;4.333333333;1.333333333;0.000158613;0.000403853;1.00E+00;0.00E+00;7.68E-05;5.04E-05;3.45E-05;8.63E-05;0.000879159;4.59E-06;1.17E-05;7.84E-07;8.89E-07;1.64E-06;1.08E-06;6.53E-06;2.35E-06;2.95E-05;0;0;0;0;0;0;0;0;0;2.95E-05;0.000763668;5.12E-05;0.00029993;0.000150106;0.000277202;0.000181974;0.001370781;9.52E-05;0;0;0;0;0;0;0;0;4.61E-05;0;6.53E-06;0;0;0;0;0;0;0;2.18E-08;5.56E-08;3.73E-09;7.11E-08;1.31E-07;1.31E-07;8.63E-07;2.35E-07;1.49E-06;6.77E-06;Base;1_1
Ro-Ro cargo ships;2. 1000 - 4999 GT;Residual marine fuels ISO F 10-80;213.2965278;758.235;76.5;1;6;3;0;0.000124783;6.38E-05;1.00E+00;0.00E+00;5.32E-05;0;3.05E-05;7.64E-05;0.000423839;3.61E-06;1.84E-06;1.84E-06;2.46E-07;1.14E-06;0;5.78E-06;2.08E-06;1.65E-05;0;0;0;0;0;0;0;0;0;1.65E-05;0.000120579;0.000120437;0.000235959;4.16E-05;0.000191909;0;0.001213291;8.43E-05;0;0;0;0;0;0;0;0;2.06E-05;0;5.78E-06;0;0;0;0;0;0;0;1.72E-08;8.78E-09;8.77E-09;1.97E-08;9.09E-08;9.09E-08;7.64E-07;2.08E-07;1.18E-06;5.13E-06;Base;1_1
Ro-Ro cargo ships;3. 5000 - 9999 GT;Liquefied natural gas (LNG);1124.468426;9699.716667;1424;120.6666667;154;45.33333333;53.33333333;0.002359228;0.007142876;1.00E+00;0.00E+00;0.000803473;0.002016738;0.000390758;0.000976895;0.014196674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.25E-07;9.84E-07;2.91E-08;5.05E-07;1.37E-06;1.37E-06;9.77E-06;2.66E-06;1.67E-05;0.000112499;Base;1_1
Ro-Ro cargo ships;3. 5000 - 9999 GT;Residual marine fuels ISO F 10-80;1994.955926;13477.15333;2706.333333;867.6666667;275.6666667;72.66666667;71.33333333;0.00467908;0.051255858;1.00E+00;0.00E+00;0.001287919;0.002697387;0.000542934;0.001357335;0.063103927;0.000135345;0.001482607;2.18E-05;1.13E-05;2.75E-05;5.76E-05;0.000102717;3.70E-05;0.001875969;0;0;0;0;0;0;0;0;0;0.001875969;0.198946121;0.002927664;0.01816153;0.003920135;0.00954158;0.019983655;0.044266007;0.003074239;0;0;0;0;0;0;0;0;0.003354392;9.65E-05;0;0.000102717;0;0;0;0;0;0;6.45E-07;7.06E-06;1.04E-07;9.05E-07;2.20E-06;2.20E-06;1.36E-05;3.70E-06;2.96E-05;0.000193402;Base;1_1
Ro-Ro cargo ships;4. 10000 - 24999 GT;Distillate marine fuels;11.77444444;187.26;15;0;4;1;0;2.50E-05;0;1.00E+00;0.00E+00;1.77E-05;0;7.54E-06;1.89E-05;7.82E-05;7.22E-07;0;4.26E-08;1.64E-07;3.79E-07;0;1.43E-06;5.14E-07;3.25E-06;0;0;0;0;0;0;0;0;0;3.25E-06;0;9.59E-06;0.000162322;9.53E-05;0.000220032;0;0.001030665;7.16E-05;0;0;0;0;0;0;0;0;7.65E-07;2.41E-06;5.43E-07;1.43E-06;0;0;0;0;0;0;3.44E-09;0;2.03E-10;1.31E-08;3.03E-08;3.03E-08;1.89E-07;5.14E-08;3.14E-07;2.04E-06;Base;1_1
Ro-Ro cargo ships;4. 10000 - 24999 GT;Residual marine fuels, ISO F 80-180;54.79402778;628.015;67.5;01.mai;18.mai;4;2;0.000108977;9.56E-05;1.00E+00;0.00E+00;7.09E-05;7.56E-05;2.53E-05;6.32E-05;0.000482405;3.15E-06;2.77E-06;2.08E-07;7.59E-07;1.51E-06;1.62E-06;4.79E-06;1.72E-06;1.65E-05;0;0;0;0;0;0;0;0;0;1.65E-05;0.000622121;4.68E-05;0.000708806;0.000440848;0.000880127;0.000938886;0.003456549;0.000240055;0;0;0;0;0;0;0;0;6.13E-06;1.54E-05;3.89E-06;4.79E-06;0;0;0;0;0;0;1.50E-08;1.32E-08;9.91E-10;6.07E-08;1.21E-07;1.21E-07;6.32E-07;1.72E-07;1.12E-06;8.18E-06;Base;1_1
Ro-Ro cargo ships;4. 10000 - 24999 GT;Residual marine fuels, ISO F >180;462.8726852;5265.566667;520;8.333333333;101.6666667;30;52;0.000860724;0.000531386;1.00E+00;0.00E+00;0.00053171;0.00196632;0.000212126;0.000530315;0.004880631;2.49E-05;1.54E-05;1.53E-06;4.17E-06;1.14E-05;4.20E-05;4.01E-05;1.45E-05;0.00015394;0;0;0;0;0;0;0;0;0;0.00015394;0.003456227;0.000344086;0.005598306;0.002422679;0.006600956;0.024411039;0.028981297;0.002012728;0;0;0;0;0;0;0;0;4.18E-05;0.000170645;5.75E-05;4.01E-05;0;0;0;0;0;0;1.19E-07;7.32E-08;7.29E-09;3.34E-07;9.09E-07;9.09E-07;5.30E-06;1.45E-06;8.97E-06;8.30E-05;Base;1_1
Ro-Ro cargo ships;5. 25000 - 49999 GT;Residual marine fuels, ISO F >180;53.09680556;759.38;56;0;16;2;8;9.23E-05;0;1.00E+00;0.00E+00;3.54E-05;0.000302511;3.06E-05;7.65E-05;0.000574989;2.67E-06;0;2.00E-07;6.56E-07;7.57E-07;6.46E-06;5.79E-06;2.09E-06;1.86E-05;0;0;0;0;0;0;0;0;0;1.86E-05;0;7.69E-05;0.001027655;0.000652387;0.00075298;0.006426004;0.007151546;0.000496669;0;0;0;0;0;0;0;0;0;4.96E-06;1.88E-05;7.88E-06;5.79E-06;0;0;0;0;0;1.27E-08;0;9.52E-10;5.25E-08;6.06E-08;6.06E-08;7.65E-07;2.09E-07;1.15E-06;1.30E-05;Base;1_1
Ro-Ro cargo ships;6. 50000 - 99999 GT;Residual marine fuels, ISO F >180;15.42694444;222.47;11;0;10;2;0;1.83E-05;0;1.00E+00;0.00E+00;3.54E-05;0;8.96E-06;2.24E-05;0.000106713;5.29E-07;0;6.95E-08;4.10E-07;7.57E-07;0;1.70E-06;6.11E-07;4.07E-06;0;0;0;0;0;0;0;0;0;4.07E-06;0;5.07E-05;0.000386573;0.000773873;0.001429118;0;0.00397646;0.000276162;0;0;0;0;0;0;0;0;0;0;1.21E-06;4.19E-06;1.70E-06;0;0;0;0;0;2.52E-09;0;3.31E-10;3.28E-08;6.06E-08;6.06E-08;2.24E-07;6.11E-08;4.39E-07;3.68E-06;Base;1_1
